Cell_1,0.000000
Cell_2,0.000000
Cell_3,0.000000
Cell_4,0.000000
Cell_5,0.000000
Cell_6,0.000000
Cell_7,0.000000
Cell_8,0.000000
Cell_9,0.000000
Cell_10,0.000000
Cell_11,0.000000
Cell_12,0.000000
Cell_15,0.000000
Cell_16,0.000000
Cell_17,0.000000
Cell_18,0.000000
Cell_19,0.000000
Cell_20,0.000000
Cell_21,0.000000
Cell_22,0.000000
Cell_23,0.000000
Cell_24,0.000000
Cell_25,0.000000
Cell_26,0.000000
Cell_27,0.000000
Cell_28,0.000000
Cell_29,0.000000
Cell_30,0.000000
Cell_31,0.000000
Cell_32,0.034454
Cell_33,0.000000
Cell_34,0.000000
Cell_35,0.000000
Cell_36,0.000000
Cell_37,0.000000
Cell_38,0.000000
Cell_39,0.000000
Cell_40,0.000000
Cell_41,0.000000
Cell_42,0.000000
Cell_43,0.000000
Cell_44,0.000000
Cell_45,0.000000
Cell_46,0.287723
Cell_47,0.000000
Cell_48,0.000000
Cell_49,4.034250
Cell_50,0.000000
Cell_51,0.000000
Cell_52,0.000000
Cell_53,0.000000
Cell_54,4.056599
Cell_55,0.000000
Cell_56,0.000000
Cell_57,0.203251
Cell_58,0.000000
Cell_59,0.000000
Cell_60,0.000000
Cell_61,0.000000
Cell_62,0.000000
Cell_63,1.094828
Cell_64,0.099043
Cell_65,0.000000
Cell_66,0.258851
Cell_67,0.289555
Cell_68,1.806357
Cell_69,0.933669
Cell_70,1.146462
Cell_71,0.006929
Cell_72,1.158449
Cell_73,0.776224
Cell_74,0.000000
Cell_75,1.502133
Cell_76,2.371856
Cell_77,2.676329
Cell_78,1.279184
Cell_79,2.349151
Cell_80,2.628553
Cell_81,1.990558
Cell_82,1.933968
Cell_83,2.898735
Cell_84,1.341194
Cell_85,5.053547
Cell_86,2.849814
Cell_87,2.505098
Cell_88,4.646793
Cell_89,4.292742
Cell_90,3.883500
Cell_91,1.946210
Cell_92,3.306695
Cell_125,99.684024
Cell_126,99.419890
Cell_127,99.736809
Cell_128,100.919646
Cell_129,99.086193
Cell_130,99.248896
Cell_131,108.388227
Cell_132,109.425680
Cell_133,108.388227
Cell_134,106.003972
Cell_135,104.292186
Cell_136,105.228991
Cell_137,106.882080
Cell_138,107.784727
Cell_139,106.750021
Cell_140,105.748731
Cell_141,106.246473
Cell_142,106.654425
Cell_143,107.994405
Cell_144,107.033700
Cell_145,105.879365
Cell_146,103.170161
Cell_147,103.336479
Cell_148,106.794717
Cell_149,104.758430
Cell_150,103.391954
Cell_151,104.327433
Cell_152,105.320741
Cell_153,102.102529
Cell_154,103.568762
Cell_155,105.834230
Cell_156,103.092055
Cell_157,106.834950
Cell_158,109.904097
Cell_159,109.025660
Cell_160,103.320289
Cell_161,107.743116
Cell_162,109.923282
Cell_163,109.128894
Cell_164,109.543419
Cell_165,103.931167
Cell_166,105.981118
Cell_167,108.863438
Cell_168,102.880441
Cell_169,108.078255
Cell_170,111.855210
Cell_171,107.321185
Cell_172,111.611590
Cell_173,111.836520
Cell_174,103.004814
Cell_175,106.246473
Cell_176,111.262513
Cell_177,105.579040
Cell_178,111.419817
Cell_179,111.456622
Cell_180,113.455333
Cell_181,112.630518
Cell_182,114.195827
Cell_183,107.622727
Cell_184,109.080869
Cell_185,107.910496
Cell_186,115.088684
Cell_187,112.180374
Cell_188,107.775435
Cell_189,115.487953
Cell_190,106.452218
Cell_191,104.989309
Cell_192,102.625252
Cell_193,104.239146
Cell_194,107.712479
Cell_195,108.927884
Cell_196,105.786305
Cell_197,105.957886
Cell_198,106.279207
Cell_199,108.681080
Cell_200,112.404309
Cell_201,112.539056
Cell_202,114.531744
Cell_203,115.580131
Cell_204,116.596122
Cell_205,101.125796
Cell_206,98.271755
Cell_207,112.717599
Cell_208,101.985858
Cell_209,102.645614
Cell_210,115.966900
Cell_211,107.783568
Cell_212,112.789427
Cell_213,117.410556
Cell_214,117.881374
Cell_215,118.269300
Cell_216,118.269300
Cell_217,115.786854
Cell_218,114.466701
Cell_219,115.743034
Cell_220,113.348078
Cell_221,115.614221
Cell_222,118.269300
Cell_223,117.807882
Cell_224,118.269300
Cell_225,115.494654
Cell_226,115.274380
Cell_227,118.269300
Cell_228,115.035329
Cell_229,115.822333
Cell_230,118.050500
Cell_231,118.269300
Cell_232,118.269300
Cell_233,116.938534
Cell_234,117.375395
Cell_235,116.113422
Cell_236,117.717416
Cell_237,118.269300
Cell_238,118.269300
Cell_239,114.676476
Cell_240,116.965601
Cell_241,118.269300
Cell_242,118.269300
Cell_243,118.269300
Cell_244,118.269300
Cell_245,118.269300
Cell_246,118.269300
Cell_247,118.269300
Cell_248,118.269300
Cell_249,115.665451
Cell_250,118.269300
Cell_251,117.785481
Cell_252,110.761010
Cell_253,116.397682
Cell_254,118.269300
Cell_255,118.269300
Cell_256,117.280150
Cell_257,117.399310
Cell_258,118.269300
Cell_259,116.511420
Cell_260,115.963546
Cell_261,114.189184
Cell_262,118.269300
Cell_263,118.269300
Cell_264,116.819763
Cell_265,115.239328
Cell_266,117.443098
Cell_267,118.269300
Cell_268,118.269300
Cell_269,118.269300
Cell_270,118.269300
Cell_271,118.269300
Cell_272,118.269300
Cell_273,118.269300
Cell_274,99.890232
Cell_275,100.082159
Cell_276,101.091360
Cell_277,101.491156
Cell_278,103.350366
Cell_279,100.966040
Cell_280,103.425428
Cell_281,102.362596
Cell_282,103.428730
Cell_283,101.846159
Cell_284,103.843436
Cell_285,102.362596
Cell_286,113.643878
Cell_287,108.735435
Cell_288,115.135037
Cell_289,110.380790
Cell_290,110.409826
Cell_291,114.376570
Cell_292,116.196520
Cell_293,114.254120
Cell_294,103.240033
Cell_295,111.143371
Cell_296,110.411494
Cell_297,106.277071
Cell_298,105.937223
Cell_299,103.646677
Cell_300,104.757368
Cell_301,105.188484
Cell_302,108.571163
Cell_303,107.085300
Cell_304,115.967660
Cell_305,116.716157
Cell_306,118.269300
Cell_307,100.170683
Cell_308,101.714818
Cell_309,118.269300
Cell_310,94.303072
Cell_311,116.345547
Cell_312,118.007163
Cell_313,118.269300
Cell_314,116.998914
Cell_315,102.839159
Cell_316,103.143365
Cell_317,94.850722
Cell_318,94.898312
Cell_319,94.303072
Cell_320,100.986520
Cell_321,95.067633
Cell_322,94.614809
Cell_323,97.551400
Cell_324,94.303072
Cell_325,94.303072
Cell_326,94.303072
Cell_327,118.269300
Cell_328,118.269300
Cell_329,118.269300
Cell_330,100.290387
Cell_331,118.269300
Cell_332,118.269300
Cell_333,118.269300
Cell_334,118.269300
Cell_335,118.269300
Cell_336,118.269300
Cell_337,118.269300
Cell_338,118.269300
Cell_339,118.269300
Cell_340,118.269300
Cell_341,118.269300
Cell_342,93.339182
Cell_343,118.269300
Cell_344,118.269300
Cell_345,118.269300
Cell_346,118.269300
Cell_347,118.269300
Cell_348,118.269300
Cell_349,118.269300
Cell_350,118.269300
Cell_351,118.269300
Cell_352,118.269300
Cell_353,118.269300
Cell_354,118.269300
Cell_355,118.269300
Cell_356,118.269300
Cell_357,118.269300
Cell_358,65.398475
Cell_359,51.017750
Cell_360,58.742828
Cell_361,56.384371
Cell_362,57.739354
Cell_363,59.255595
Cell_364,69.456415
Cell_365,49.656435
Cell_366,68.911946
Cell_367,55.541249
Cell_368,64.845047
Cell_369,57.219212
Cell_370,55.312330
Cell_371,54.603914
Cell_372,55.781149
Cell_373,57.739354
Cell_374,66.741898
Cell_375,56.611501
Cell_376,57.277360
Cell_377,57.739354
Cell_378,57.147203
Cell_379,58.992066
Cell_380,57.739354
Cell_381,55.934843
Cell_382,58.807217
Cell_383,57.739354
Cell_384,66.698728
Cell_385,66.868185
Cell_386,65.794115
Cell_387,61.317646
Cell_388,58.216552
