Cell_208,4.340408
Cell_209,4.842608
Cell_210,12.519247
Cell_211,8.504500
Cell_212,11.733853
Cell_213,19.764044
Cell_214,21.924832
Cell_215,21.924832
Cell_216,21.261264
Cell_217,17.739283
Cell_218,14.017133
Cell_219,13.814931
Cell_220,5.664423
Cell_221,16.540802
Cell_222,21.077913
Cell_223,16.355828
Cell_224,20.689914
Cell_225,15.331331
Cell_226,14.092560
Cell_227,20.267493
Cell_228,15.489492
Cell_229,16.053574
Cell_230,17.659442
Cell_231,15.553756
Cell_232,18.813790
Cell_233,18.030093
Cell_234,15.687232
Cell_235,17.596185
Cell_236,16.210254
Cell_237,24.108035
Cell_238,19.452399
Cell_239,13.783271
Cell_240,17.900657
Cell_241,23.327080
Cell_242,22.681490
Cell_243,23.062379
Cell_244,21.924832
Cell_245,22.287379
Cell_246,22.012557
Cell_247,22.376339
Cell_248,17.346713
Cell_249,16.900733
Cell_250,20.655962
Cell_251,16.900733
Cell_252,14.700750
Cell_253,16.747418
Cell_254,24.350827
Cell_255,23.677618
Cell_256,16.048584
Cell_257,16.843513
Cell_258,22.879808
Cell_259,17.791286
Cell_260,15.030650
Cell_261,14.347038
Cell_262,20.478031
Cell_263,20.352901
Cell_264,15.360325
Cell_265,16.485081
Cell_266,15.561478
Cell_267,18.575311
Cell_268,21.924832
Cell_269,23.245673
Cell_270,25.797099
Cell_271,22.681490
Cell_272,22.681490
Cell_273,23.932808
Cell_274,0.639962
Cell_275,0.308655
Cell_276,2.549120
Cell_277,1.429634
Cell_278,2.586136
Cell_279,0.764724
Cell_280,2.679255
Cell_281,0.638145
Cell_282,2.990689
Cell_283,1.966364
Cell_284,3.295904
Cell_285,1.866988
Cell_286,13.166728
Cell_287,7.047377
Cell_288,11.517240
Cell_289,8.043944
Cell_290,8.275571
Cell_291,13.369242
Cell_292,14.031649
Cell_293,10.661246
Cell_294,6.625657
Cell_295,8.883073
Cell_296,11.065421
Cell_297,8.745615
Cell_298,7.160474
Cell_299,4.602482
Cell_300,6.008354
Cell_301,7.051973
Cell_302,9.219972
Cell_303,7.481220
Cell_304,15.057023
Cell_305,15.177671
Cell_306,24.668088
Cell_307,7.491881
Cell_308,8.982916
Cell_309,25.204066
Cell_310,7.184240
Cell_311,10.562521
Cell_312,25.092647
Cell_313,22.673436
Cell_314,22.359065
Cell_315,9.677988
Cell_316,9.574670
Cell_317,5.837014
Cell_318,6.383315
Cell_319,5.533939
Cell_320,5.287923
Cell_321,6.163846
Cell_322,5.574545
Cell_323,7.655825
Cell_324,5.193604
Cell_325,5.880759
Cell_326,6.884154
Cell_327,39.924272
Cell_328,39.754229
Cell_329,35.733471
Cell_330,7.189011
Cell_331,40.699008
Cell_332,34.986543
Cell_333,41.654986
Cell_334,40.384096
Cell_335,41.714181
Cell_336,39.879520
Cell_337,39.879822
Cell_338,39.163023
Cell_339,37.021283
Cell_340,38.178495
Cell_341,40.506877
Cell_342,7.466618
Cell_343,38.392833
Cell_344,39.231134
Cell_345,39.754229
Cell_346,40.054658
Cell_347,38.208043
Cell_348,40.173692
Cell_349,40.334863
Cell_350,39.241580
Cell_351,39.935184
Cell_352,39.435418
Cell_353,36.417786
Cell_354,39.173342
Cell_355,39.292759
Cell_356,37.256130
Cell_357,38.792421
Cell_444,9.939874
Cell_445,11.223271
Cell_446,12.144264
Cell_447,11.566794
Cell_448,10.627873
Cell_449,11.656874
Cell_450,11.973300
Cell_451,12.162395
Cell_452,12.414107
