"x"
"137",107.321184633298
"138",111.611590439952
"139",111.836519618751
"140",103.004813977587
"141",106.246473419593
"142",111.262513096782
"143",105.579039652606
"144",111.419817141806
"145",111.456622208157
"146",113.45533272446
"147",112.630517965964
"148",114.195826974325
"149",107.622727361891
"150",109.080869095176
"151",107.910495687959
"152",115.088684361895
"153",112.180374182817
"154",107.775435115343
"155",115.487953242042
"156",106.452217636251
"157",104.989308607002
"158",102.625251825917
"159",104.23914600316
"160",107.712478549435
"161",108.927884182243
"162",105.786305391877
"163",105.957885729451
"164",106.279206860203
"165",108.681079705894
"166",112.404309386545
"167",112.539055799541
"168",114.531743813207
"169",115.580130583895
"170",116.596122251058
"171",101.125796336334
"172",98.2717548154201
"173",112.717599056045
"174",101.985858149254
"175",102.645613625502
"176",115.966899891173
"177",107.78356794334
"178",112.789426749572
"179",117.410555653815
"180",117.88137361546
"181",118.269299869842
"182",118.269299869842
"183",115.78685391475
"184",114.466701212069
"185",115.743034239203
"186",113.3480779707
"187",115.614220798447
"188",118.269299869842
"189",117.80788169063
"190",118.269299869842
"191",115.494654246711
"192",115.274379897702
"193",118.269299869842
"194",115.035329390023
"195",115.822333282335
"196",118.050499946252
"197",118.269299869842
"198",118.269299869842
"199",116.938533606337
"200",117.375394735184
"201",116.1134222336
"202",117.717415682697
"203",118.269299869842
"204",118.269299869842
"205",114.676475846346
"206",116.965601226403
"207",118.269299869842
"208",118.269299869842
"209",118.269299869842
"210",118.269299869842
"211",118.269299869842
"212",118.269299869842
"213",118.269299869842
"214",118.269299869842
"215",115.665450536032
"216",118.269299869842
"217",117.78548091511
"218",110.761010068388
"219",116.397681737553
"220",118.269299869842
"221",118.269299869842
"222",117.280149764427
"223",117.399310088435
"224",118.269299869842
"225",116.511419760866
"226",115.963545783471
"227",114.18918443503
"228",118.269299869842
"229",118.269299869842
"230",116.819763156539
"231",115.239328189264
"232",117.443098473494
"233",118.269299869842
"234",118.269299869842
"235",118.269299869842
"236",118.269299869842
"237",118.269299869842
"238",118.269299869842
"239",118.269299869842
"240",99.8902319983551
"241",100.082159011264
"242",101.091360079356
"243",101.491155878113
"244",103.35036647407
"245",100.966039833681
"246",103.425427537115
"247",102.362595893887
"248",103.428730295222
"249",101.846158861885
"250",103.843436020066
"251",102.362595893887
"252",113.643877905783
"253",108.735434575384
"254",115.13503666672
"255",110.380789698048
"256",110.409825535453
"257",114.376569525417
"258",116.196520319563
"259",114.25411994896
"260",103.240033077879
"261",111.143370957206
"262",110.411494110725
"263",106.277071494915
"264",105.937222934178
"265",103.646676697213
"266",104.757368054246
"267",105.188483919073
"268",108.571163460917
"269",107.08529982494
"270",115.967660268234
"271",116.716157112218
"272",118.269299869842
"273",100.170683443777
"274",101.714818135335
"275",118.269299869842
"276",94.3030715293603
"277",116.345546624542
"278",118.007162988896
"279",118.269299869842
"280",116.998914026968
"281",102.839159003403
"282",103.143364681312
"283",94.8507221322937
"284",94.8983122856711
"285",94.3030715293603
"286",100.986519539935
"287",95.0676326041969
"288",94.614808864328
"289",97.5514000028887
"290",94.3030715293603
"291",94.3030715293603
"292",94.3030715293603
"293",118.269299869842
"294",118.269299869842
"295",118.269299869842
"296",100.290387394444
"297",118.269299869842
"298",118.269299869842
"299",118.269299869842
"300",118.269299869842
"301",118.269299869842
"302",118.269299869842
"303",118.269299869842
