Cell_1,0.005072971
Cell_2,0.01042171
Cell_3,0.010766368
Cell_4,0.017430431
Cell_5,0.01324561
Cell_6,0
Cell_7,0.015095751
Cell_8,0.015163256
Cell_9,0.015406543
Cell_10,0.0154025
Cell_11,0.015112529
Cell_12,0.015110565
Cell_15,0.022770872
Cell_16,0.0288091
Cell_17,0.042761101
Cell_18,0.04838501
Cell_19,0.114028683
Cell_20,0.006914143
Cell_21,0.115045251
Cell_22,0.037246995
Cell_23,0.04404624
Cell_24,0.040324535
Cell_25,0.091795447
Cell_26,0.0458057
Cell_27,0.695035845
Cell_28,0.67890663
Cell_29,0.674771725
Cell_30,0.736955731
Cell_31,0.690769385
Cell_32,0.735167936
Cell_33,0.778677315
Cell_34,0.675708604
Cell_35,0.226106211
Cell_36,0.283437559
Cell_37,0.26867595
Cell_38,0.268656503
Cell_39,0.631734661
Cell_40,0.648508385
Cell_41,0.675551138
Cell_42,0.628070067
Cell_43,0.660213205
Cell_44,0.672936494
Cell_45,0.667431392
Cell_46,0.676728322
Cell_47,0.947295128
Cell_48,1
Cell_49,0.30680249
Cell_50,0.945331176
Cell_51,0.99968517
Cell_52,0.993982989
Cell_53,0.961386943
Cell_54,0.30072757
Cell_55,0.994387945
Cell_56,0.978397646
Cell_57,0.94485505
Cell_58,0.780343395
Cell_59,0.994348644
Cell_60,0.729083448
Cell_61,0.946557316
Cell_62,0.955040107
Cell_63,0.568171613
Cell_64,0.568118743
Cell_65,0.565587265
Cell_66,0.558735237
Cell_67,0.569140957
Cell_68,0.568135859
Cell_69,0.567420687
Cell_70,0.567065323
Cell_71,0.567008747
Cell_72,0.56879615
Cell_73,0.567285591
Cell_74,0.566806212
Cell_75,0.56375458
Cell_76,0.561537797
Cell_77,0.556271353
Cell_78,0.566305733
Cell_79,0.5679284
Cell_80,0.567223555
Cell_81,0.568144171
Cell_82,0.563376563
Cell_83,0.567208871
Cell_84,0.567573707
Cell_85,0.562239741
Cell_86,0.552716147
Cell_87,0.56676662
Cell_88,0.560026845
Cell_89,0.546033423
Cell_90,0.567666919
Cell_91,0.566229467
Cell_92,0.559019327
Cell_358,0.408822836
Cell_359,0.415182893
Cell_360,0.414434863
Cell_361,0.415091444
Cell_362,0.41053934
Cell_363,0.414989496
Cell_364,0.368266503
Cell_365,0.414474763
Cell_366,0.357080128
Cell_367,0.414995483
Cell_368,0.414878144
Cell_369,0.415216494
Cell_370,0.414694702
Cell_371,0.411318454
Cell_372,0.413823488
Cell_373,0.410882215
Cell_374,0.413246359
Cell_375,0.413540025
Cell_376,0.414919295
Cell_377,0.390523336
Cell_378,0.410808702
Cell_379,0.415187519
Cell_380,0.415141033
Cell_381,0.414464471
Cell_382,0.410541649
Cell_383,0.381253031
Cell_384,0.413620502
Cell_385,0.408826713
Cell_386,0.413757194
Cell_387,0.415239092
Cell_388,0.414509122
Cell_389,0.414383761
Cell_390,0.415034246
Cell_391,0.41442898
Cell_392,0.415778439
Cell_393,0.415739697
Cell_394,0.413936126
Cell_395,0.41347
Cell_396,0.409495333
Cell_397,0.414424974
Cell_398,0.413037911
Cell_399,0.415293992
Cell_400,0.414893651
Cell_401,0.387609328
Cell_402,0.415132089
Cell_403,0.410294722
Cell_404,0.36664904
Cell_405,0.414011218
Cell_406,0.327678181
Cell_407,0.363810499
Cell_408,0.359485018
Cell_409,0.335182782
Cell_410,0.358268723
Cell_411,0.358491418
Cell_412,0.386410755
Cell_413,0.413480012
Cell_414,0.41264373
Cell_415,0.37688588
Cell_416,0.407895147
Cell_417,0.411220363
Cell_418,0.412515221
Cell_419,0.414317052
Cell_420,0.409076551
Cell_421,0.410634951
Cell_422,0.416501252
Cell_423,0.395058455
Cell_424,0.398784483
Cell_425,0.41344179
Cell_426,0.415349242
Cell_427,0.413923254
Cell_428,0.365055734
Cell_429,0.412362102
Cell_430,0.415755245
Cell_431,0.414753993
Cell_432,0.37283343
Cell_433,0.414791497
Cell_434,0.414566581
Cell_435,0.412223608
Cell_436,0.411474167
Cell_437,0.374012418
Cell_438,0.387946219
Cell_439,0.402172498
Cell_440,0.406782992
Cell_441,0.404764787
Cell_442,0.408009685
Cell_443,0.410498071
